file,missingness_pct,max_gap_hours
site_5460_B_R_Ambedkar_University_Lucknow_UPPCB_CO.csv,0.2395,18
site_5465_Sector-3B_Avas_Vikas_Colony_Agra_UPPCB_CO.csv,0.403,15
site_5464_Manoharpur_Agra_UPPCB_CO.csv,0.517,19
site_5468_IESD_Banaras_Hindu_University_Varanasi_UPPCB_CO.csv,0.5284,33
site_5465_Sector-3B_Avas_Vikas_Colony_Agra_UPPCB_SO2.csv,0.6197,49
site_5460_B_R_Ambedkar_University_Lucknow_UPPCB_SO2.csv,0.6729,64
site_5262_Rajbansi_Nagar_Patna_BSPCB_CO.csv,0.6767,48
site_5460_B_R_Ambedkar_University_Lucknow_UPPCB_NO2.csv,0.6805,41
site_5464_Manoharpur_Agra_UPPCB_NO2.csv,0.7337,24
site_1437_Model_Town_Patiala_PPCB_CO.csv,0.8212,25
site_115_NSIT_Dwarka_Delhi_CPCB_Ozone.csv,0.8554,23
site_5463_Shastripuram_Agra_UPPCB_CO.csv,0.8668,22
site_5472_Madan_Mohan_Malaviya_University_of_Technology_Gorakhpur_UPPCB_CO.csv,0.92,27
site_115_NSIT_Dwarka_Delhi_CPCB_CO.csv,0.9238,23
site_5262_Rajbansi_Nagar_Patna_BSPCB_NO2.csv,0.9238,50
site_115_NSIT_Dwarka_Delhi_CPCB_NO2.csv,0.9352,23
site_5463_Shastripuram_Agra_UPPCB_SO2.csv,0.958,22
site_5484_Nagar_Nigam_Prayagraj_UPPCB_CO.csv,0.9732,47
site_5370_Buddha_Colony_Muzaffarpur_BSPCB_CO.csv,1.0075,25
site_253_Punjab_Agricultural_University_Ludhiana_PPCB_Ozone.csv,1.0151,15
site_5468_IESD_Banaras_Hindu_University_Varanasi_UPPCB_SO2.csv,1.0189,43
site_5472_Madan_Mohan_Malaviya_University_of_Technology_Gorakhpur_UPPCB_SO2.csv,1.0455,27
site_5484_Nagar_Nigam_Prayagraj_UPPCB_NO2.csv,1.0531,47
site_5459_Motilal_Nehru_NIT_Prayagraj_UPPCB_CO.csv,1.0797,28
site_1437_Model_Town_Patiala_PPCB_Ozone.csv,1.0835,26
site_5484_Nagar_Nigam_Prayagraj_UPPCB_Ozone.csv,1.1025,47
site_1437_Model_Town_Patiala_PPCB_NO2.csv,1.1063,26
site_5262_Rajbansi_Nagar_Patna_BSPCB_Ozone.csv,1.1291,50
site_5461_Jhunsi_Prayagraj_UPPCB_CO.csv,1.1519,146
site_5248_Chhoti_Gwaltoli_Indore_MPPCB_NO2.csv,1.1747,77
site_272_Kendriya_Vidyalaya_Lucknow_CPCB_Ozone.csv,1.1785,101
site_5461_Jhunsi_Prayagraj_UPPCB_SO2.csv,1.2013,146
site_272_Kendriya_Vidyalaya_Lucknow_CPCB_NO2.csv,1.2165,101
site_5248_Chhoti_Gwaltoli_Indore_MPPCB_PM10.csv,1.228,77
site_109_Lodhi_Road_Delhi_IMD_CO.csv,1.266,82
site_1437_Model_Town_Patiala_PPCB_PM10.csv,1.2736,26
site_5459_Motilal_Nehru_NIT_Prayagraj_UPPCB_NO2.csv,1.2736,28
site_253_Punjab_Agricultural_University_Ludhiana_PPCB_CO.csv,1.2812,15
site_5248_Chhoti_Gwaltoli_Indore_MPPCB_SO2.csv,1.285,77
site_5465_Sector-3B_Avas_Vikas_Colony_Agra_UPPCB_NO2.csv,1.2926,65
site_1426_Narela_Delhi_DPCC_Ozone.csv,1.3154,161
site_1438_Civil_Line_Jalandhar_PPCB_CO.csv,1.3496,23
site_272_Kendriya_Vidyalaya_Lucknow_CPCB_CO.csv,1.361,102
site_1438_Civil_Line_Jalandhar_PPCB_SO2.csv,1.3724,23
site_5248_Chhoti_Gwaltoli_Indore_MPPCB_PM2.5.csv,1.3838,77
site_5555_Jigar_Colony_Moradabad_UPPCB_CO.csv,1.3876,15
site_1426_Narela_Delhi_DPCC_NO2.csv,1.418,161
site_115_NSIT_Dwarka_Delhi_CPCB_SO2.csv,1.4332,23
site_1437_Model_Town_Patiala_PPCB_PM2.5.csv,1.4408,26
site_1419_Ward-32_Bapupara_Siliguri_WBPCB_CO.csv,1.4408,116
site_5262_Rajbansi_Nagar_Patna_BSPCB_SO2.csv,1.4523,50
site_5469_Bhelupur_Varanasi_UPPCB_SO2.csv,1.4637,165
site_5111_Jadavpur_Kolkata_WBPCB_SO2.csv,1.4789,96
site_5469_Bhelupur_Varanasi_UPPCB_CO.csv,1.4827,165
site_1396_Shastri_Nagar_Jaipur_RSPCB_Ozone.csv,1.4827,15
site_1422_Dwarka-Sector_8_Delhi_DPCC__PM2.5.csv,1.4903,161
site_5464_Manoharpur_Agra_UPPCB_SO2.csv,1.4979,54
site_5463_Shastripuram_Agra_UPPCB_NO2.csv,1.5131,65
site_5461_Jhunsi_Prayagraj_UPPCB_NO2.csv,1.5359,147
site_5472_Madan_Mohan_Malaviya_University_of_Technology_Gorakhpur_UPPCB_Ozone.csv,1.5435,27
site_5472_Madan_Mohan_Malaviya_University_of_Technology_Gorakhpur_UPPCB_NO2.csv,1.5511,116
site_1437_Model_Town_Patiala_PPCB_SO2.csv,1.5701,26
site_1419_Ward-32_Bapupara_Siliguri_WBPCB_SO2.csv,1.5929,116
site_1438_Civil_Line_Jalandhar_PPCB_NO2.csv,1.6043,23
site_1419_Ward-32_Bapupara_Siliguri_WBPCB_Ozone.csv,1.6043,116
site_1542_Yamunapuram_Bulandshahr_UPPCB_PM10.csv,1.6271,17
site_5459_Motilal_Nehru_NIT_Prayagraj_UPPCB_SO2.csv,1.6385,56
site_5620_Kashiram_Nagar_Moradabad_UPPCB_CO.csv,1.6385,60
site_5468_IESD_Banaras_Hindu_University_Varanasi_UPPCB_NO2.csv,1.6423,168
site_1428_Okhla_Phase-2_Delhi_DPCC_SO2.csv,1.6689,165
site_5474_NSI_Kalyanpur_Kanpur_UPPCB_CO.csv,1.6804,37
site_5126_Rabindra_Sarobar_Kolkata_WBPCB_Ozone.csv,1.6804,95
site_1560_Bawana_Delhi_DPCC_Ozone.csv,1.6842,161
site_253_Punjab_Agricultural_University_Ludhiana_PPCB_PM2.5.csv,1.7146,15
site_1422_Dwarka-Sector_8_Delhi_DPCC__SO2.csv,1.7374,161
site_1396_Shastri_Nagar_Jaipur_RSPCB_CO.csv,1.745,14
site_5121_Knowledge_Park_V_Greater_Noida_UPPCB_PM10.csv,1.745,72
site_1430_Rohini_Delhi_DPCC_NO2.csv,1.7526,161
site_1428_Okhla_Phase-2_Delhi_DPCC_PM2.5.csv,1.7564,165
site_1430_Rohini_Delhi_DPCC_PM10.csv,1.7906,161
site_1426_Narela_Delhi_DPCC_PM2.5.csv,1.8286,161
site_5126_Rabindra_Sarobar_Kolkata_WBPCB_SO2.csv,1.8324,95
site_1393_Adarsh_Nagar_Jaipur_RSPCB_Ozone.csv,1.8628,28
site_1392_Civil_Lines__Ajmer_RSPCB_CO.csv,1.8742,32
site_5474_NSI_Kalyanpur_Kanpur_UPPCB_SO2.csv,1.8856,37
site_252_Plammoodu_Thiruvananthapuram_Kerala_PCB_CO.csv,1.8894,70
site_5248_Chhoti_Gwaltoli_Indore_MPPCB_Ozone.csv,1.8932,77
site_5554_Buddhi_Vihar_Moradabad_UPPCB_CO.csv,1.9123,21
site_303_Opp_GPO_Civil_Lines_Nagpur_MPCB_Ozone.csv,1.9237,18
site_5480_Nagla_Bhau_Firozabad_UPPCB_CO.csv,1.9237,58
site_109_Lodhi_Road_Delhi_IMD_PM10.csv,1.9275,82
site_5555_Jigar_Colony_Moradabad_UPPCB_NO2.csv,1.9351,15
site_5338_SFTI_Kusdihra_Gaya_BSPCB_CO.csv,1.9427,129
site_294_Sanathnagar_Hyderabad_TSPCB_CO.csv,1.9883,35
site_1397_Ashok_Nagar_Udaipur_RSPCB_Ozone.csv,1.9883,23
site_1426_Narela_Delhi_DPCC_PM10.csv,1.9921,161
site_5128_Gomti_Nagar_Lucknow_UPPCB_Ozone.csv,1.9997,108
site_1393_Adarsh_Nagar_Jaipur_RSPCB_CO.csv,2.0263,28
site_1397_Ashok_Nagar_Udaipur_RSPCB_CO.csv,2.0339,23
site_303_Opp_GPO_Civil_Lines_Nagpur_MPCB_CO.csv,2.0377,18
site_5121_Knowledge_Park_V_Greater_Noida_UPPCB_NO2.csv,2.0377,73
site_5555_Jigar_Colony_Moradabad_UPPCB_SO2.csv,2.0415,15
site_1429_Nehru_Nagar_Delhi_DPCC_SO2.csv,2.0415,161
site_1542_Yamunapuram_Bulandshahr_UPPCB_PM2.5.csv,2.0491,18
site_1438_Civil_Line_Jalandhar_PPCB_PM10.csv,2.0529,23
site_5613_Transport_Nagar_Moradabad_UPPCB_CO.csv,2.0567,28
site_5336_DRM_Office_Danapur_Patna_BSPCB_CO.csv,2.0605,167
site_277_Lalbagh_Lucknow_CPCB_Ozone.csv,2.0681,93
site_1438_Civil_Line_Jalandhar_PPCB_PM2.5.csv,2.0757,23
site_1429_Nehru_Nagar_Delhi_DPCC_NO2.csv,2.0757,161
site_5469_Bhelupur_Varanasi_UPPCB_NO2.csv,2.0833,165
site_1430_Rohini_Delhi_DPCC_PM2.5.csv,2.0871,161
site_1392_Civil_Lines__Ajmer_RSPCB_Ozone.csv,2.0947,32
site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_NO2.csv,2.0985,161
site_109_Lodhi_Road_Delhi_IMD_PM2.5.csv,2.1061,82
site_1422_Dwarka-Sector_8_Delhi_DPCC__NO2.csv,2.1099,161
site_1422_Dwarka-Sector_8_Delhi_DPCC__Ozone.csv,2.1137,161
site_5620_Kashiram_Nagar_Moradabad_UPPCB_NO2.csv,2.1214,60
site_1429_Nehru_Nagar_Delhi_DPCC_PM10.csv,2.1404,215
site_5121_Knowledge_Park_V_Greater_Noida_UPPCB_PM2.5.csv,2.1404,72
site_5462_Kukrail_Picnic_Spot-1_Lucknow_UPPCB_CO.csv,2.1442,35
site_5391_Stuart_Hill_Madikeri_KSPCB_Ozone.csv,2.148,133
site_1428_Okhla_Phase-2_Delhi_DPCC_NO2.csv,2.1632,165
site_109_Lodhi_Road_Delhi_IMD_Ozone.csv,2.1708,91
site_5500_FTI_Kidwai_Nagar_Kanpur_UPPCB_CO.csv,2.186,46
site_273_Ardhali_Bazar_Varanasi_UPPCB_PM10.csv,2.1898,137
site_5111_Jadavpur_Kolkata_WBPCB_Ozone.csv,2.2012,139
site_5110_Fort_William_Kolkata_WBPCB_SO2.csv,2.2088,117
site_277_Lalbagh_Lucknow_CPCB_CO.csv,2.2126,93
site_1431_Patparganj_Delhi_DPCC_PM10.csv,2.2164,161
site_1390_Moti_Doongri_Alwar_RSPCB_Ozone.csv,2.2202,25
site_5111_Jadavpur_Kolkata_WBPCB_PM2.5.csv,2.2202,96
site_253_Punjab_Agricultural_University_Ludhiana_PPCB_SO2.csv,2.2278,15
site_309_Victoria_Kolkata_WBPCB_SO2.csv,2.2354,146
site_277_Lalbagh_Lucknow_CPCB_NO2.csv,2.2354,93
site_274_Ghusuri_Howrah_WBPCB_Ozone.csv,2.2392,121
site_1392_Civil_Lines__Ajmer_RSPCB_NO2.csv,2.2468,32
site_5111_Jadavpur_Kolkata_WBPCB_PM10.csv,2.2468,96
site_5391_Stuart_Hill_Madikeri_KSPCB_NO2.csv,2.2506,133
site_5111_Jadavpur_Kolkata_WBPCB_CO.csv,2.262,96
site_118_DTU_Delhi_CPCB_CO.csv,2.2696,53
site_273_Ardhali_Bazar_Varanasi_UPPCB_NO2.csv,2.2696,138
site_113_Shadipur_Delhi_CPCB_NO2.csv,2.2772,118
site_1397_Ashok_Nagar_Udaipur_RSPCB_PM2.5.csv,2.281,23
site_309_Victoria_Kolkata_WBPCB_Ozone.csv,2.2924,146
site_1431_Patparganj_Delhi_DPCC_CO.csv,2.2962,161
site_5122_Sector-116_Noida_UPPCB_PM10.csv,2.2962,43
site_1561_Mundka_Delhi_DPCC_NO2.csv,2.3076,163
site_252_Plammoodu_Thiruvananthapuram_Kerala_PCB_SO2.csv,2.3114,70
site_273_Ardhali_Bazar_Varanasi_UPPCB_PM2.5.csv,2.3228,137
site_272_Kendriya_Vidyalaya_Lucknow_CPCB_SO2.csv,2.3495,102
site_5613_Transport_Nagar_Moradabad_UPPCB_SO2.csv,2.3533,29
site_5601_Rajendra_Nagar_Bareilly_UPPCB_CO.csv,2.3685,46
site_1428_Okhla_Phase-2_Delhi_DPCC_PM10.csv,2.3837,165
site_5474_NSI_Kalyanpur_Kanpur_UPPCB_NO2.csv,2.3875,39
site_5082_Indirapuram_Ghaziabad_UPPCB_PM10.csv,2.3951,67
site_1434_Wazirpur_Delhi_DPCC_NO2.csv,2.4065,161
site_158_Muzaffarpur_Collectorate_Muzaffarpur_BSPCB_CO.csv,2.4065,98
site_1435_Vivek_Vihar_Delhi_DPCC_SO2.csv,2.4217,307
site_1419_Ward-32_Bapupara_Siliguri_WBPCB_PM10.csv,2.4369,116
site_5462_Kukrail_Picnic_Spot-1_Lucknow_UPPCB_NO2.csv,2.4635,35
site_1416_Padmapukur_Howrah_WBPCB_CO.csv,2.4749,138
site_5247_T_T_Nagar_Bhopal_MPPCB_Ozone.csv,2.4977,121
site_1422_Dwarka-Sector_8_Delhi_DPCC__PM10.csv,2.4977,161
site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_PM2.5.csv,2.4977,161
site_5262_Rajbansi_Nagar_Patna_BSPCB_PM2.5.csv,2.5015,50
site_1438_Civil_Line_Jalandhar_PPCB_Ozone.csv,2.5015,22
site_1560_Bawana_Delhi_DPCC_PM10.csv,2.5281,161
site_5537_Employment_Office_Moradabad_UPPCB_CO.csv,2.5319,61
site_5066_Sector-10_Gandhinagar_GPCB_SO2.csv,2.5357,117
site_1542_Yamunapuram_Bulandshahr_UPPCB_Ozone.csv,2.5433,18
site_5500_FTI_Kidwai_Nagar_Kanpur_UPPCB_NO2.csv,2.5433,46
site_5480_Nagla_Bhau_Firozabad_UPPCB_SO2.csv,2.5509,58
site_5367_Meelavittan_Thoothukudi_TNPCB_PM10.csv,2.5547,72
site_1431_Patparganj_Delhi_DPCC_NO2.csv,2.5738,161
site_5583_Shivaji_Nagar_Jhansi_UPPCB_CO.csv,2.5776,27
site_5247_T_T_Nagar_Bhopal_MPPCB_PM10.csv,2.5814,121
site_5081_Sanjay_Nagar_Ghaziabad_UPPCB_NO2.csv,2.589,45
site_1390_Moti_Doongri_Alwar_RSPCB_PM2.5.csv,2.6004,25
site_5261_Muradpur_Patna_BSPCB_CO.csv,2.6042,143
site_5613_Transport_Nagar_Moradabad_UPPCB_NO2.csv,2.608,34
site_5126_Rabindra_Sarobar_Kolkata_WBPCB_PM10.csv,2.6118,95
site_1429_Nehru_Nagar_Delhi_DPCC_Ozone.csv,2.627,161
site_5363_Perungudi_Chennai_TNPCB_NO2.csv,2.627,94
site_1425_Major_Dhyan_Chand_National_Stadium_Delhi_DPCC_SO2.csv,2.6346,161
site_1390_Moti_Doongri_Alwar_RSPCB_PM10.csv,2.6346,25
site_5613_Transport_Nagar_Moradabad_UPPCB_Ozone.csv,2.6346,34
site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_SO2.csv,2.6498,161
site_5483_Omex_Eternity_Vrindavan_UPPCB_NO2.csv,2.6612,336
site_1425_Major_Dhyan_Chand_National_Stadium_Delhi_DPCC_NO2.csv,2.665,161
site_5601_Rajendra_Nagar_Bareilly_UPPCB_SO2.csv,2.665,46
site_5367_Meelavittan_Thoothukudi_TNPCB_NO2.csv,2.6688,72
site_1430_Rohini_Delhi_DPCC_SO2.csv,2.6726,161
site_5483_Omex_Eternity_Vrindavan_UPPCB_SO2.csv,2.6726,336
site_1416_Padmapukur_Howrah_WBPCB_Ozone.csv,2.6726,138
site_5462_Kukrail_Picnic_Spot-1_Lucknow_UPPCB_SO2.csv,2.6802,68
site_1430_Rohini_Delhi_DPCC_CO.csv,2.684,161
site_5483_Omex_Eternity_Vrindavan_UPPCB_CO.csv,2.6954,336
site_1560_Bawana_Delhi_DPCC_PM2.5.csv,2.6992,161
site_303_Opp_GPO_Civil_Lines_Nagpur_MPCB_SO2.csv,2.7068,18
site_158_Muzaffarpur_Collectorate_Muzaffarpur_BSPCB_NO2.csv,2.7144,98
site_5262_Rajbansi_Nagar_Patna_BSPCB_PM10.csv,2.7144,50
site_5601_Rajendra_Nagar_Bareilly_UPPCB_NO2.csv,2.7296,46
site_1416_Padmapukur_Howrah_WBPCB_SO2.csv,2.7334,138
site_5620_Kashiram_Nagar_Moradabad_UPPCB_SO2.csv,2.7334,115
site_297_Talkatora_District_Industries_Center_Lucknow_CPCB_NO2.csv,2.7334,77
site_5583_Shivaji_Nagar_Jhansi_UPPCB_SO2.csv,2.741,27
site_118_DTU_Delhi_CPCB_Ozone.csv,2.7448,53
site_1393_Adarsh_Nagar_Jaipur_RSPCB_SO2.csv,2.7448,28
site_5475_Maldahiya_Varanasi_UPPCB_CO.csv,2.7562,47
site_5475_Maldahiya_Varanasi_UPPCB_SO2.csv,2.76,47
site_5128_Gomti_Nagar_Lucknow_UPPCB_PM10.csv,2.7676,108
site_1419_Ward-32_Bapupara_Siliguri_WBPCB_PM2.5.csv,2.7714,116
site_5247_T_T_Nagar_Bhopal_MPPCB_SO2.csv,2.7752,121
site_309_Victoria_Kolkata_WBPCB_CO.csv,2.7828,146
site_5273_City_Center_Gwalior_MPPCB_NO2.csv,2.7905,122
site_5363_Perungudi_Chennai_TNPCB_PM10.csv,2.8019,92
site_5500_FTI_Kidwai_Nagar_Kanpur_UPPCB_SO2.csv,2.8133,46
site_113_Shadipur_Delhi_CPCB_SO2.csv,2.8209,118
site_5024_Alipur_Delhi_DPCC_NO2.csv,2.8247,166
site_1420_Ashok_Vihar_Delhi_DPCC_NO2.csv,2.8285,162
site_1397_Ashok_Nagar_Udaipur_RSPCB_PM10.csv,2.8513,57
site_5554_Buddhi_Vihar_Moradabad_UPPCB_NO2.csv,2.8627,23
site_1392_Civil_Lines__Ajmer_RSPCB_SO2.csv,2.8703,32
site_5480_Nagla_Bhau_Firozabad_UPPCB_NO2.csv,2.8703,58
site_5121_Knowledge_Park_V_Greater_Noida_UPPCB_SO2.csv,2.8741,75
site_297_Talkatora_District_Industries_Center_Lucknow_CPCB_CO.csv,2.8741,77
site_252_Plammoodu_Thiruvananthapuram_Kerala_PCB_NO2.csv,2.8779,70
site_5548_Kareemganj_Gaya_BSPCB_NO2.csv,2.8855,92
site_5266_Vinoba_Nagara_Shivamogga_KSPCB_CO.csv,2.9007,156
site_113_Shadipur_Delhi_CPCB_Ozone.csv,2.9159,118
site_1402_Sector-2_Industrial_Area_Pithampur_MPPCB_Ozone.csv,2.9159,124
site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_PM10.csv,2.9197,161
site_294_Sanathnagar_Hyderabad_TSPCB_PM2.5.csv,2.9197,77
site_274_Ghusuri_Howrah_WBPCB_CO.csv,2.9235,121
site_5363_Perungudi_Chennai_TNPCB_Ozone.csv,2.9273,93
site_113_Shadipur_Delhi_CPCB_CO.csv,2.9311,118
site_1450_Kalal_Majra_Khanna_PPCB_Ozone.csv,2.9349,44
site_5082_Indirapuram_Ghaziabad_UPPCB_PM2.5.csv,2.9349,44
site_252_Plammoodu_Thiruvananthapuram_Kerala_PCB_Ozone.csv,2.9501,70
site_5370_Buddha_Colony_Muzaffarpur_BSPCB_SO2.csv,2.9615,26
site_1396_Shastri_Nagar_Jaipur_RSPCB_NO2.csv,2.9691,14
site_136_Collectorate_Jodhpur_RSPCB_Ozone.csv,2.9729,71
site_288_Velachery_Res._Area_Chennai_CPCB_CO.csv,2.9843,249
site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_PM10.csv,2.9843,161
site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_Ozone.csv,2.9881,161
