file,missingness_pct,max_gap_hours
station_47_Ozone.csv,1.1937,39
station_47_PM2.5.csv,3.9082,118
station_148_NO2.csv,4.3948,192
station_148_SO2.csv,4.4252,192
station_426_SO2.csv,4.7027,192
station_426_Ozone.csv,5.1133,192
station_454_CO.csv,5.1399,191
station_141_NO2.csv,5.3338,193
station_169_CO.csv,5.4022,191
station_148_Ozone.csv,5.4935,192
station_424_SO2.csv,5.4935,192
station_424_NO2.csv,5.5011,192
station_148_CO.csv,5.5467,192
station_426_PM10.csv,5.6455,192
station_141_CO.csv,5.7976,193
station_426_NO2.csv,5.8128,192
station_424_PM10.csv,6.1207,192
station_460_CO.csv,6.1436,191
station_147_SO2.csv,6.3793,192
station_424_Ozone.csv,6.4439,192
station_141_PM10.csv,6.6948,193
station_142_NO2.csv,6.6948,276
station_425_NO2.csv,6.7328,193
station_425_SO2.csv,6.8355,193
station_144_NO2.csv,7.0141,218
station_147_NO2.csv,7.1206,192
station_147_PM10.csv,7.1776,245
station_139_SO2.csv,7.2613,196
station_146_SO2.csv,7.2613,192
station_139_PM10.csv,7.2993,198
station_139_NO2.csv,7.6072,197
station_425_PM10.csv,7.7175,193
station_141_Ozone.csv,7.7441,193
station_148_PM10.csv,7.7631,210
station_425_CO.csv,7.8049,193
station_141_SO2.csv,7.8657,193
station_146_PM10.csv,7.9456,192
station_144_CO.csv,7.9684,224
station_142_SO2.csv,8.1128,278
station_142_PM10.csv,8.3295,192
station_112_Ozone.csv,8.3752,250
station_143_NO2.csv,8.5348,192
station_143_SO2.csv,8.6375,192
station_145_CO.csv,8.7059,215
station_140_SO2.csv,8.7781,192
station_145_PM10.csv,8.8161,192
station_142_CO.csv,8.8504,314
station_140_PM10.csv,8.9644,192
station_425_Ozone.csv,8.9682,193
station_142_Ozone.csv,9.2153,276
station_139_Ozone.csv,9.4016,196
station_145_SO2.csv,9.4434,214
station_144_Ozone.csv,10.0555,218
station_145_Ozone.csv,10.1315,214
station_143_Ozone.csv,10.2152,192
station_143_PM10.csv,10.603,192
station_450_CO.csv,10.6296,191
station_144_SO2.csv,10.7474,267
station_146_Ozone.csv,10.9831,286
station_446_PM10.csv,11.2911,193
station_140_Ozone.csv,11.5268,192
station_70_SO2.csv,11.6674,236
station_144_PM10.csv,11.9602,218
station_70_PM10.csv,12.3023,236
station_305_PM10.csv,12.7281,123
station_408_CO.csv,13.1805,191
station_424_PM2.5.csv,13.6937,192
station_68_NO2.csv,13.9484,209
station_148_PM2.5.csv,14.1499,194
station_68_Ozone.csv,14.1766,209
station_68_CO.csv,14.3552,209
station_425_PM2.5.csv,14.4465,193
station_68_SO2.csv,14.9369,209
station_68_PM2.5.csv,18.366,316
station_144_PM2.5.csv,20.3695,222
