file,missingness_pct,max_gap_hours
site_FR21031_PM10.csv,0.1293,3
site_FR12041_Ozone.csv,0.1369,3
site_FR21038_PM10.csv,0.1369,4
site_FR04142_Ozone.csv,0.1673,3
site_FR12026_NO2.csv,0.2167,4
site_FR23249_NO2.csv,0.2547,4
site_FR04100_Ozone.csv,0.2585,10
site_FR23152_NO2.csv,0.2661,7
site_FR12044_NO2.csv,0.2737,15
site_FR23123_NO2.csv,0.2965,17
site_FR25039_PM10.csv,0.3003,25
site_FR16069_CO.csv,0.3003,20
site_FR04063_NO2.csv,0.3231,18
site_FR12095_PM2.5.csv,0.3345,18
site_FR04017_Ozone.csv,0.3384,26
site_FR12095_PM10.csv,0.3498,18
site_FR42010_PM2.5.csv,0.3498,13
site_FR42010_PM10.csv,0.3574,13
site_FR23177_PM10.csv,0.3574,23
site_FR23177_PM2.5.csv,0.3688,23
site_FR16069_NO2.csv,0.3726,26
site_FR23174_NO2.csv,0.3802,51
site_FR21001_PM2.5.csv,0.3954,21
site_FR21001_PM10.csv,0.3954,21
site_FR23078_Ozone.csv,0.4068,28
site_FR04017_NO2.csv,0.4106,26
site_FR04149_Ozone.csv,0.422,6
site_FR04063_Ozone.csv,0.422,16
site_FR34061_Ozone.csv,0.4296,24
site_FR02004_Ozone.csv,0.46,24
site_FR03048_Ozone.csv,0.46,29
site_FR23249_PM2.5.csv,0.4638,64
site_FR23249_PM10.csv,0.4638,64
site_FR34017_Ozone.csv,0.4638,8
site_FR12021_PM2.5.csv,0.4638,51
site_FR04324_Ozone.csv,0.4676,50
site_FR03021_NO2.csv,0.4676,19
site_FR23181_NO2.csv,0.4714,28
site_FR12021_PM10.csv,0.4714,51
site_FR23120_PM2.5.csv,0.4752,46
site_FR23182_NO2.csv,0.4752,8
site_FR34051_Ozone.csv,0.479,28
site_FR04181_Ozone.csv,0.479,10
site_FR04122_NO2.csv,0.4866,19
site_FR08712_Ozone.csv,0.4866,44
site_FR12095_Ozone.csv,0.4942,20
site_FR14051_Ozone.csv,0.498,54
site_FR08020_PM10.csv,0.5018,26
site_FR34013_NO2.csv,0.5056,25
site_FR33120_NO2.csv,0.5056,28
site_FR08020_PM2.5.csv,0.5094,26
site_FR04049_Ozone.csv,0.5132,64
site_FR08022_Ozone.csv,0.517,24
site_FR23120_PM10.csv,0.517,46
site_FR02041_NO2.csv,0.5246,27
site_FR21031_NO2.csv,0.5589,26
site_FR23123_Ozone.csv,0.5589,22
site_FR23188_PM10.csv,0.5589,31
site_FR23188_PM2.5.csv,0.5589,31
site_FR35004_NO2.csv,0.5703,16
site_FR04181_PM2.5.csv,0.5855,24
site_FR82006_NO2.csv,0.6007,67
site_FR02041_PM2.5.csv,0.6083,27
site_FR02041_PM10.csv,0.6083,27
site_FR15048_PM2.5.csv,0.6121,35
site_FR15048_PM10.csv,0.6121,35
site_FR23110_Ozone.csv,0.6235,42
site_FR34047_NO2.csv,0.6235,45
site_FR04066_Ozone.csv,0.6387,56
site_FR23175_Ozone.csv,0.6463,17
site_FR31021_Ozone.csv,0.6501,25
site_FR07058_PM2.5.csv,0.6577,25
site_FR07058_PM10.csv,0.6577,25
site_FR82050_Ozone.csv,0.6691,39
site_FR04048_Ozone.csv,0.6691,46
site_FR12029_Ozone.csv,0.6881,51
site_FR04181_PM10.csv,0.6995,24
site_FR34061_PM10.csv,0.7033,42
site_FR34061_PM2.5.csv,0.7033,42
site_FR23177_Ozone.csv,0.7223,49
site_FR02043_NO2.csv,0.7223,15
site_FR10004_PM10.csv,0.7565,72
site_FR04158_Ozone.csv,0.7641,64
site_FR82020_NO2.csv,0.7641,50
site_FR10004_PM2.5.csv,0.7679,72
site_FR04149_NO2.csv,0.7679,58
site_FR19002_PM2.5.csv,0.787,67
site_FR16066_NO2.csv,0.787,42
site_FR06011_NO2.csv,0.7984,72
site_FR08714_NO2.csv,0.7984,56
site_FR23152_Ozone.csv,0.7984,72
site_FR23188_NO2.csv,0.7984,31
site_FR19002_PM10.csv,0.8136,67
site_FR08614_PM2.5.csv,0.8212,56
site_FR31016_Ozone.csv,0.8212,63
site_FR23150_Ozone.csv,0.8288,49
site_FR35002_Ozone.csv,0.8364,52
site_FR09303_PM2.5.csv,0.844,31
site_FR09303_PM10.csv,0.844,31
site_FR31007_Ozone.csv,0.8478,26
site_FR12030_Ozone.csv,0.8554,40
site_FR09103_NO2.csv,0.863,33
site_FR05084_NO2.csv,0.8896,21
site_FR24038_NO2.csv,0.9124,67
site_FR21001_Ozone.csv,0.9162,21
site_FR04060_NO2.csv,0.92,42
site_FR34041_Ozone.csv,0.9238,47
site_FR04098_Ozone.csv,0.9276,27
site_FR16034_PM10.csv,0.9314,50
site_FR21031_Ozone.csv,0.9314,63
site_FR09404_PM10.csv,0.9352,46
site_FR08614_PM10.csv,0.9542,56
site_FR09404_PM2.5.csv,0.958,46
site_FR36002_PM2.5.csv,0.9656,70
site_FR36002_PM10.csv,0.9656,70
site_FR35027_PM10.csv,0.9808,32
site_FR35027_PM2.5.csv,0.9808,32
site_FR35005_Ozone.csv,0.9808,11
site_FR21038_Ozone.csv,0.9808,33
site_FR82060_Ozone.csv,1.0036,68
site_FR25054_NO2.csv,1.0265,65
site_FR23230_Ozone.csv,1.0303,68
site_FR07053_NO2.csv,1.0417,8
site_FR82040_Ozone.csv,1.0455,35
site_FR26017_Ozone.csv,1.0531,67
site_FR32006_NO2.csv,1.0645,32
site_FR34046_Ozone.csv,1.0683,62
site_FR23182_PM10.csv,1.0721,51
site_FR34046_NO2.csv,1.0797,62
site_FR34048_NO2.csv,1.0797,66
site_FR21050_Ozone.csv,1.0873,32
site_FR16034_NO2.csv,1.0987,29
site_FR03070_Ozone.csv,1.1139,61
site_FR20077_NO2.csv,1.1329,72
site_FR12053_Ozone.csv,1.1481,72
site_FR82041_NO2.csv,1.1481,53
site_FR30037_Ozone.csv,1.1937,47
site_FR03071_Ozone.csv,1.1975,35
site_FR09003_NO2.csv,1.2089,41
site_FR04055_PM2.5.csv,1.2165,27
site_FR34061_NO2.csv,1.2165,54
site_FR23003_PM10.csv,1.228,50
site_FR23003_PM2.5.csv,1.228,50
site_FR35006_Ozone.csv,1.2356,67
site_FR23150_NO2.csv,1.2432,18
site_FR02043_PM2.5.csv,1.2622,17
site_FR02043_PM10.csv,1.2622,17
site_FR21038_NO2.csv,1.2698,65
site_FR08023_Ozone.csv,1.2698,22
site_FR12053_NO2.csv,1.2926,71
site_FR21001_NO2.csv,1.3268,52
site_FR34046_PM2.5.csv,1.3306,63
