file,missingness_pct,max_gap_hours
site_BLC2_PM10.csv,0.0874,2
site_BLC2_PM2.5.csv,0.0874,2
site_LEAM_PM10.csv,0.0988,5
site_LEAM_PM2.5.csv,0.0988,5
site_WREX_PM10.csv,0.1102,4
site_WREX_PM2.5.csv,0.1102,4
site_PRES_PM2.5.csv,0.1102,4
site_PRES_PM10.csv,0.1102,4
site_SOUT_PM2.5.csv,0.1179,4
site_SOUT_PM10.csv,0.1179,4
site_STOK_PM2.5.csv,0.1217,3
site_STOK_PM10.csv,0.1217,3
site_GHSR_PM2.5.csv,0.1369,5
site_GHSR_PM10.csv,0.1369,5
site_BIRR_PM10.csv,0.1445,3
site_BIRR_PM2.5.csv,0.1445,3
site_CHLG_PM2.5.csv,0.1559,19
site_CHLG_PM10.csv,0.1559,19
site_PLYM_PM10.csv,0.1597,22
site_PLYM_PM2.5.csv,0.1597,22
site_IMGM_PM2.5.csv,0.2053,30
site_IMGM_PM10.csv,0.2053,30
site_ACTH_PM2.5.csv,0.2091,5
site_ECCL_PM2.5.csv,0.2091,28
site_ACTH_PM10.csv,0.2091,5
site_ECCL_PM10.csv,0.2091,28
site_HUL2_PM2.5.csv,0.2205,30
site_HUL2_PM10.csv,0.2205,30
site_OSY_PM2.5.csv,0.2395,24
site_OSY_PM10.csv,0.2395,24
site_HRL_PM2.5.csv,0.2509,5
site_HRL_PM10.csv,0.2509,5
site_BEX_PM2.5.csv,0.2547,22
site_OX8_PM10.csv,0.2585,48
site_OX8_PM2.5.csv,0.2585,48
site_GLKP_PM10.csv,0.2737,37
site_GLKP_PM2.5.csv,0.2737,37
site_PRES_Ozone.csv,0.3041,6
site_CHS7_PM2.5.csv,0.3117,38
site_CHS7_PM10.csv,0.3155,38
site_SHDG_PM10.csv,0.3155,48
site_SHDG_PM2.5.csv,0.3155,48
site_LECU_PM10.csv,0.3384,39
site_SHE_PM2.5.csv,0.3422,50
site_SHE_PM10.csv,0.3422,50
site_LECU_PM2.5.csv,0.3422,39
site_KC1_PM10.csv,0.3688,25
site_KC1_PM2.5.csv,0.3688,25
site_STOK_Ozone.csv,0.3878,27
site_LH_PM2.5.csv,0.3916,23
site_LH_PM10.csv,0.3916,23
site_TRAN_PM10.csv,0.3916,73
site_TRAN_PM2.5.csv,0.3916,73
site_NPT3_PM2.5.csv,0.4106,57
site_NPT3_PM10.csv,0.4106,57
site_BOTR_PM10.csv,0.422,60
site_BOTR_PM2.5.csv,0.422,60
site_BOTR_NO2.csv,0.4524,26
site_TRAN_Ozone.csv,0.498,27
site_BUSH_Ozone.csv,0.5056,27
site_TDHD_NO2.csv,0.5322,21
site_LECU_Ozone.csv,0.5512,39
site_HIL_Ozone.csv,0.5589,25
site_MACK_PM10.csv,0.5703,76
site_MACK_PM2.5.csv,0.5703,76
site_MH_Ozone.csv,0.5817,36
site_ABD9_NO2.csv,0.5931,7
site_LEAR_PM2.5.csv,0.6273,112
site_LEAR_PM10.csv,0.6273,112
site_HP1_PM10.csv,0.6843,71
site_HP1_PM2.5.csv,0.6843,71
site_WIG5_PM2.5.csv,0.7147,149
site_WIG5_PM10.csv,0.7147,149
site_TDHD_PM10.csv,0.7299,88
site_TDHD_PM2.5.csv,0.7299,88
site_BIRR_NO2.csv,0.7489,29
site_GLAZ_PM10.csv,0.7565,90
site_GLAZ_PM2.5.csv,0.7565,90
site_PEEB_NO2.csv,0.7755,27
site_REA1_Ozone.csv,0.7984,28
site_HONI_PM2.5.csv,0.8174,81
site_HONI_PM10.csv,0.8174,81
site_SWHO_PM2.5.csv,0.8288,99
site_SWHO_PM10.csv,0.8288,99
site_BLC2_Ozone.csv,0.8288,139
site_COPP_PM2.5.csv,0.8592,133
site_COPP_PM10.csv,0.8592,133
site_SUN2_Ozone.csv,0.8668,29
site_BRT3_NO2.csv,0.8744,31
site_SIB_Ozone.csv,0.9124,27
site_HIL_NO2.csv,0.9124,26
site_PEMB_PM10.csv,0.92,149
site_PEMB_PM2.5.csv,0.9238,149
site_NWBV_NO2.csv,0.9352,27
site_COBR_NO2.csv,0.9846,124
site_POAR_NO2.csv,0.9884,49
site_BEX_PM10.csv,0.9922,194
site_NEWC_Ozone.csv,0.996,28
site_COAL_PM10.csv,1.0036,150
site_COAL_PM2.5.csv,1.0036,150
site_KC1_NO2.csv,1.0036,28
site_SOUT_Ozone.csv,1.0189,27
site_BUSH_NO2.csv,1.0759,48
site_YK10_NO2.csv,1.0835,31
site_CNPR_NO2.csv,1.0911,87
site_SHDG_Ozone.csv,1.0949,57
site_COPP_NO2.csv,1.1139,78
site_KC1_CO.csv,1.1253,26
site_INV2_PM10.csv,1.1291,172
site_INV2_PM2.5.csv,1.1291,172
site_LEOM_Ozone.csv,1.1709,110
site_LEAM_Ozone.csv,1.2013,182
site_COAL_Ozone.csv,1.2051,88
site_SEND_PM10.csv,1.2165,213
site_SEND_PM2.5.csv,1.2165,213
site_DERR_Ozone.csv,1.2203,98
site_GLKP_NO2.csv,1.2318,144
site_YK11_NO2.csv,1.247,37
site_NTN4_NO2.csv,1.2622,78
site_NPT3_NO2.csv,1.2926,180
site_LN_PM10.csv,1.3344,232
site_LN_PM2.5.csv,1.3344,232
site_HUL2_Ozone.csv,1.361,121
site_BEL1_NO2.csv,1.4104,118
site_CANK_NO2.csv,1.4104,144
site_SK5_NO2.csv,1.4256,122
site_BEL2_PM2.5.csv,1.4332,301
site_BEL2_PM10.csv,1.4332,301
site_MID_NO2.csv,1.4561,99
site_CA1_NO2.csv,1.4637,109
site_STKR_NO2.csv,1.4637,55
site_LVP_Ozone.csv,1.4675,109
site_STOK_NO2.csv,1.4941,146
site_GHSR_NO2.csv,1.5017,195
site_PEMB_Ozone.csv,1.5511,113
site_GGWR_NO2.csv,1.5549,100
site_MAHG_Ozone.csv,1.5701,150
site_BMLD_PM10.csv,1.5815,147
site_BMLD_PM2.5.csv,1.5815,147
site_SOUT_NO2.csv,1.5929,111
site_HRL_NO2.csv,1.6005,300
site_HSAW_PM2.5.csv,1.6309,144
site_HSAW_PM10.csv,1.6347,144
site_BDMA_NO2.csv,1.6499,56
site_GLKP_Ozone.csv,1.6575,142
site_HM_PM2.5.csv,1.6804,211
site_HM_PM10.csv,1.6804,211
site_EDNS_NO2.csv,1.688,174
site_PRES_NO2.csv,1.7526,149
site_THUR_NO2.csv,1.7526,168
site_COAL_NO2.csv,1.8628,204
site_SEND_Ozone.csv,1.8666,235
site_HIL_PM10.csv,1.8666,122
site_HIL_PM2.5.csv,1.8704,122
site_SUN2_PM10.csv,1.8856,263
site_ROCH_NO2.csv,1.8856,98
site_SUN2_PM2.5.csv,1.8856,263
site_SOTR_NO2.csv,1.9085,222
site_CHBO_Ozone.csv,1.9389,145
site_GKA8_NO2.csv,1.9465,197
site_BDMP_NO2.csv,2.0149,193
site_LEOM_NO2.csv,2.0377,156
site_LVP_SO2.csv,2.0491,114
site_ROCH_Ozone.csv,2.0833,88
site_SUN2_NO2.csv,2.1099,143
site_ROCH_PM2.5.csv,2.1518,255
site_ROCH_PM10.csv,2.1518,255
site_HSAW_NO2.csv,2.1556,144
site_ACTH_Ozone.csv,2.1974,217
site_ARM6_NO2.csv,2.205,300
site_WAL4_NO2.csv,2.2202,297
site_BDMP_PM10.csv,2.2354,190
site_BDMP_PM2.5.csv,2.2354,190
site_CHLG_NO2.csv,2.2582,132
site_CARM_NO2.csv,2.2772,109
site_PEEB_Ozone.csv,2.3418,244
site_PT4_SO2.csv,2.3609,173
site_MAN3_Ozone.csv,2.3609,174
site_WREX_NO2.csv,2.4065,179
site_MACK_NO2.csv,2.4445,108
site_NTN4_Ozone.csv,2.4673,151
site_PMTH_Ozone.csv,2.5053,118
site_NCA3_NO2.csv,2.5776,300
site_PT4_Ozone.csv,2.608,172
site_BR11_NO2.csv,2.6232,170
site_LUTR_NO2.csv,2.6992,163
site_SA33_NO2.csv,2.7448,227
site_LVP_NO2.csv,2.8247,121
site_DUMF_NO2.csv,2.8703,112
site_LEIR_NO2.csv,2.8931,324
site_LVP_PM10.csv,2.9121,123
site_HG4_NO2.csv,2.9881,324
site_BEL2_SO2.csv,2.9919,30
site_MID_SO2.csv,3.0109,177
site_INV2_NO2.csv,3.0376,170
site_CHAT_NO2.csv,3.087,319
site_SHBR_NO2.csv,3.1174,241
site_KC1_Ozone.csv,3.182,284
site_BLAR_NO2.csv,3.2276,335
site_NEWC_NO2.csv,3.2429,319
site_BIRR_Ozone.csv,3.2771,219
site_MACK_Ozone.csv,3.2961,196
site_CHP_NO2.csv,3.3265,319
site_GLAZ_NO2.csv,3.3759,53
site_POAR_PM10.csv,3.4025,292
site_LN_Ozone.csv,3.4025,238
site_MY1_Ozone.csv,3.4139,219
site_PEMB_NO2.csv,3.4177,195
site_YK10_PM2.5.csv,3.4976,122
site_STKR_PM10.csv,3.5052,146
site_CNPR_PM10.csv,3.5242,142
site_PT4_NO2.csv,3.5622,172
site_CHBO_SO2.csv,3.7181,149
site_EAGL_NO2.csv,3.7409,295
site_LH_NO2.csv,3.8093,283
site_MY1_SO2.csv,3.9158,206
site_LEIR_PM10.csv,3.9652,171
site_CA1_PM2.5.csv,3.9728,152
site_MY1_NO2.csv,4.045,314
site_BRS8_PM10.csv,4.0488,225
site_MAN3_NO2.csv,4.0678,287
site_YK11_PM10.csv,4.1325,173
site_HULR_PM10.csv,4.1363,126
site_YK10_PM10.csv,4.2009,123
site_REA5_PM10.csv,4.2465,145
site_HM_NO2.csv,4.2769,292
site_BURW_PM10.csv,4.2883,145
site_GRAN_PM10.csv,4.3377,99
site_CHAT_PM10.csv,4.3834,196
site_MID_PM10.csv,4.3986,211
site_CHP_PM10.csv,4.4252,212
site_SA33_PM10.csv,4.4404,315
site_CHP_PM2.5.csv,4.5088,143
site_SASH_PM2.5.csv,4.6571,165
site_SCN2_SO2.csv,4.6989,323
site_NCA3_PM10.csv,4.8776,147
site_CARM_PM10.csv,4.9536,170
site_NEWC_PM10.csv,5.1475,141
site_THUR_Ozone.csv,5.1665,327
site_MY1_PM2.5.csv,5.2654,103
site_WAR_PM10.csv,5.3148,159
site_PT4_PM10.csv,5.3832,174
site_SASH_PM10.csv,5.4022,175
site_BPLE_PM10.csv,5.5581,238
site_CHAT_PM2.5.csv,5.6075,178
site_GRAN_SO2.csv,5.7444,238
site_NWBV_PM10.csv,5.7786,161
site_GRAN_PM2.5.csv,5.8318,280
site_MY1_PM10.csv,6.0751,120
site_ARM6_PM10.csv,6.2044,257
site_PT4_PM2.5.csv,6.3032,174
site_WAR_PM2.5.csv,6.4705,168
site_NEWC_PM2.5.csv,6.5313,208
site_SWA1_PM10.csv,6.5389,170
site_EA8_PM10.csv,6.5427,202
site_BMLD_Ozone.csv,7.2004,332
site_EAGL_PM10.csv,7.7175,187
site_HOPE_PM10.csv,8.7363,326
site_DERR_PM2.5.csv,9.0975,336
